,cbsacode,Dss,spend_per_capita_mean
708,33020,0.24,242.4267857142857
709,33060,0.32,219.2932142857143
710,33100,1.0,801.1867857142857
711,33140,0.68,266.5139285714286
712,33180,0.36,232.27142857142857
713,33220,0.8,262.1503571428572
714,33260,0.6933333333333334,342.0960714285714
715,33300,0.44,198.78035714285716
716,33340,0.9733333333333334,1477.1535714285717
717,33420,0.3733333333333333,243.15857142857143
718,33460,0.9866666666666668,3719.967857142857
719,33500,0.7333333333333333,866.6882142857144
720,33540,0.8666666666666667,546.7975
721,33580,0.3866666666666666,725.4025
722,33620,0.3866666666666666,221.55285714285716
723,33660,0.8266666666666667,250.7321428571429
724,33700,0.84,220.95464285714283
725,33740,0.0666666666666666,1147.3417857142856
726,33780,0.64,291.4996428571429
727,33860,0.7866666666666666,894.9153571428571
728,33940,0.4533333333333333,203.60285714285715
729,33980,0.6,288.14
730,34060,0.88,557.224642857143
731,34100,0.68,462.7153571428571
732,34140,0.4,154.8457142857143
733,34180,0.4,173.22357142857143
734,34220,0.44,169.3775
735,34260,0.5733333333333334,340.13178571428574
736,34300,0.2266666666666666,157.9085714285714
737,34340,0.52,234.9439285714286
738,34380,0.5866666666666667,203.4092857142857
739,34420,0.52,660.0378571428571
740,34460,0.3866666666666666,653.53
741,34500,0.6666666666666666,236.66892857142852
742,34540,0.4666666666666667,246.80821428571429
743,34580,0.7333333333333333,262.8432142857143
744,34620,0.7733333333333333,262.94571428571425
745,34660,0.4533333333333333,244.5421428571429
746,34700,0.3466666666666667,225.9967857142857
747,34740,0.76,246.4817857142857
748,34780,0.5733333333333334,240.8517857142857
749,34820,0.8133333333333334,273.56392857142856
750,34860,0.5866666666666667,192.4603571428572
751,34900,0.7066666666666667,298.8614285714286
752,34940,0.88,319.05178571428576
753,34980,0.9866666666666668,3349.6746428571428
754,35020,0.3466666666666667,710.235
755,35100,0.7066666666666667,789.8317857142857
756,35140,0.44,217.99392857142857
757,35220,0.48,275.53285714285715
758,35420,0.5066666666666667,226.8207142857143
759,35440,0.3333333333333333,271.9407142857143
760,35460,0.3466666666666667,228.48785714285717
761,35580,0.44,338.61178571428576
762,35620,0.9866666666666668,7313.823214285714
763,35660,0.76,292.17535714285714
764,35700,0.3066666666666666,149.57642857142858
765,35740,0.6533333333333333,801.9157142857143
766,35820,0.6133333333333333,568.8842857142857
767,35840,0.92,730.9425
768,35900,0.48,247.98607142857145
769,35940,0.5066666666666667,226.64928571428567
770,36020,0.36,265.2421428571429
771,36100,0.8533333333333334,296.99392857142857
772,36220,0.5733333333333334,136.13285714285715
773,36260,0.84,633.7046428571429
774,36340,0.44,278.5357142857143
775,36380,0.4666666666666667,216.64964285714288
776,36420,0.9733333333333334,1761.9289285714283
777,36460,0.5733333333333334,233.445
778,36500,0.8266666666666667,236.8135714285714
779,36540,0.9333333333333332,2062.3025
780,36580,0.68,312.5846428571428
781,36620,0.4533333333333333,412.935
782,36700,0.5066666666666667,214.38821428571427
783,36740,0.9866666666666668,926.8528571428571
784,36780,0.8133333333333334,242.29392857142855
785,36820,0.2666666666666666,227.86107142857145
786,36830,0.1866666666666666,163.42857142857142
787,36837,0.5866666666666667,832.0278571428571
788,36840,0.4133333333333333,217.6675
789,36900,0.4666666666666667,209.96964285714284
790,36940,0.52,254.82642857142855
791,36980,0.7333333333333333,514.5725
792,37060,0.68,437.04071428571433
793,37100,0.9333333333333332,316.1639285714286
794,37120,0.2666666666666666,193.39678571428573
795,37140,0.7733333333333333,1268.9614285714283
796,37220,0.3466666666666667,309.76714285714286
797,10100,0.5733333333333334,540.7078571428572
798,10140,0.48,225.5725
799,10180,0.8,620.4453571428571
800,10220,0.5333333333333333,220.29035714285715
801,10300,0.5066666666666667,283.53464285714284
802,10420,0.9466666666666668,534.7578571428571
803,10460,0.56,232.10035714285712
804,10500,0.6933333333333334,811.7557142857142
805,10540,0.44,242.77392857142857
806,10580,0.92,1437.5407142857143
807,10620,0.48,248.69464285714284
808,10660,0.5866666666666667,292.18357142857144
809,10700,0.4266666666666667,210.2625
810,10740,0.9333333333333332,906.1896428571428
811,10760,0.4133333333333333,237.4821428571429
812,10820,0.56,275.53642857142853
813,10860,0.2666666666666666,409.5425
814,10900,0.9466666666666668,1232.0082142857143
815,10940,0.4933333333333333,261.5107142857143
816,10980,0.48,296.6739285714285
817,11020,0.7733333333333333,271.34535714285715
818,11060,0.3066666666666666,196.6810714285714
819,11100,0.7733333333333333,1138.813571428571
820,11140,0.48,388.20964285714285
821,11180,0.6933333333333334,489.2675
822,11220,0.52,260.9217857142857
823,11260,0.6266666666666667,660.4796428571428
824,11380,0.1466666666666666,150.22
825,11420,0.3466666666666667,269.1528571428572
826,11460,0.96,250.44535714285715
827,11500,0.6266666666666667,233.8428571428572
828,11540,0.84,462.2457142857143
829,11580,0.3733333333333333,222.155
830,11620,0.48,233.85357142857143
831,37260,0.4933333333333333,235.25214285714284
832,37300,0.64,190.735
833,37340,0.9333333333333332,302.82214285714286
834,37420,0.2,466.48535714285714
835,37460,0.76,397.55785714285713
836,37500,0.4,235.44857142857143
837,37540,0.4266666666666667,255.005
838,37580,0.5866666666666667,493.4775
839,37620,0.6533333333333333,610.2064285714285
840,37740,0.52,260.43607142857144
841,37800,0.3733333333333333,258.635
842,37860,0.8666666666666667,450.05535714285713
843,37900,0.88,1393.0225
844,37940,0.32,234.71607142857144
